"Dist Code","Year","State Code","State Name","Dist Name","RICE PRODUCTION (1000 tons)","KHARIF SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM PRODUCTION (1000 tons)","SORGHUM PRODUCTION (1000 tons)","PEARL MILLET PRODUCTION (1000 tons)","MAIZE PRODUCTION (1000 tons)","CHICKPEA PRODUCTION (1000 tons)","PIGEONPEA PRODUCTION (1000 tons)","SOYABEAN PRODUCTION (1000 tons)","COTTON PRODUCTION (1000 tons)"
"24","2014","6","Madhya Pradesh","Guna","6.66","2.0","0.0","2.0","0.0","53.0","214.0","10.0","347.0","0.54"
"24","2015","6","Madhya Pradesh","Guna","6.0","1.0","0.0","1.0","0.0","35.0","175.0","1.0","336.0","0.0"
"24","2016","6","Madhya Pradesh","Guna","0.0","4.0","0.0","4.0","0.0","62.0","269.0","0.0","261.0","0.0"
"24","2017","6","Madhya Pradesh","Guna","9.11","2.13","0.0","2.13","6.56","87.57","173.75","0.0","295.58","0.0"
"25","2009","6","Madhya Pradesh","Datia","5.0","1.1","0.0","1.1","0.0","2.4","27.3","0.2","0.2","0.0"
"25","2010","6","Madhya Pradesh","Datia","7.1","1.9","0.01","1.91","1.07","2.1","20.5","1.0","0.3","0.0"
"25","2011","6","Madhya Pradesh","Datia","6.2","1.87","0.03","1.9","1.42","1.6","22.3","1.9","0.2","0.0"
"25","2012","6","Madhya Pradesh","Datia","16.53","2.08","0.0","2.08","1.66","2.61","30.75","0.38","0.73","0.0"
"25","2013","6","Madhya Pradesh","Datia","13.9","1.23","0.0","1.23","0.89","0.99","20.22","0.14","1.45","0.0"
"25","2014","6","Madhya Pradesh","Datia","29.33","2.0","0.0","2.0","5.0","20.0","29.0","6.0","14.0","0.0"
"25","2015","6","Madhya Pradesh","Datia","24.0","2.0","0.0","2.0","2.0","1.0","55.0","0.0","7.0","0.0"
"25","2016","6","Madhya Pradesh","Datia","36.66","2.0","0.0","2.0","7.0","1.0","55.0","0.0","4.0","0.0"
"25","2017","6","Madhya Pradesh","Datia","30.18","10.67","0.0","10.67","0.0","2.52","29.53","0.0","5.72","0.0"
"26","2009","6","Madhya Pradesh","Morena","25.2","3.1","0.0","3.1","164.9","0.7","18.0","4.2","11.5","0.0"
"26","2010","6","Madhya Pradesh","Morena","28.8","4.45","0.0","4.45","266.92","0.9","20.7","5.8","9.9","0.0"
"26","2011","6","Madhya Pradesh","Morena","44.9","3.87","0.0","3.87","266.62","0.7","23.5","5.2","14.3","0.09"
"26","2012","6","Madhya Pradesh","Morena","50.67","3.12","0.0","3.12","253.13","1.53","24.18","14.08","48.36","0.14"
"26","2013","6","Madhya Pradesh","Morena","58.64","1.41","0.0","1.41","265.05","2.61","23.01","11.86","76.96","0.06"
"26","2014","6","Madhya Pradesh","Morena","46.0","3.0","0.0","3.0","214.0","18.0","68.0","18.0","62.0","0.54"
"26","2015","6","Madhya Pradesh","Morena","70.0","4.0","0.0","4.0","409.0","3.0","34.0","53.0","46.0","0.0"
"26","2016","6","Madhya Pradesh","Morena","46.66","0.0","0.0","0.0","525.0","5.0","59.0","46.0","46.0","0.0"
"26","2017","6","Madhya Pradesh","Morena","60.1","13.92","0.0","13.92","396.47","7.76","76.22","21.42","33.17","0.0"
"27","2009","6","Madhya Pradesh","Bhind","3.5","7.0","0.0","7.0","23.5","0.0","26.0","2.1","0.0","0.0"
"27","2010","6","Madhya Pradesh","Bhind","15.3","10.46","0.0","10.46","50.22","0.1","22.4","1.1","0.0","0.0"
"27","2011","6","Madhya Pradesh","Bhind","1.3","9.53","0.0","9.53","51.99","0.0","24.6","0.3","0.0","0.0"
"27","2012","6","Madhya Pradesh","Bhind","12.47","8.2","0.0","8.2","60.86","0.0","23.12","1.23","0.0","0.0"
"27","2013","6","Madhya Pradesh","Bhind","20.81","11.98","0.0","11.98","84.76","0.0","13.57","4.23","0.14","0.0"
"27","2014","6","Madhya Pradesh","Bhind","20.67","16.0","0.0","16.0","112.0","0.0","34.0","6.0","10.0","0.0"
"27","2015","6","Madhya Pradesh","Bhind","27.33","15.0","0.0","15.0","130.0","0.0","18.0","4.0","1.0","0.0"
"27","2016","6","Madhya Pradesh","Bhind","15.33","12.0","0.0","12.0","165.0","0.0","42.0","7.0","0.0","0.0"
"27","2017","6","Madhya Pradesh","Bhind","5.76","28.7","0.0","28.7","170.47","0.0","38.93","2.06","1.0","0.0"
"28","2009","6","Madhya Pradesh","Indore","0.0","0.1","0.0","0.1","0.0","5.8","82.1","0.5","401.5","0.0"
"28","2010","6","Madhya Pradesh","Indore","0.0","0.49","0.0","0.49","0.0","11.7","40.4","0.2","192.3","0.0"
"28","2011","6","Madhya Pradesh","Indore","0.0","0.27","0.0","0.27","0.0","11.2","72.1","0.3","254.9","0.0"
"28","2012","6","Madhya Pradesh","Indore","0.0","0.37","0.0","0.37","0.0","8.77","80.77","0.33","331.77","0.0"
"28","2013","6","Madhya Pradesh","Indore","0.0","0.21","0.0","0.21","0.0","5.07","64.03","0.29","232.84","0.01"
"28","2014","6","Madhya Pradesh","Indore","0.0","0.0","0.0","0.0","0.0","45.0","98.0","3.0","235.0","0.54"
"28","2015","6","Madhya Pradesh","Indore","0.0","0.0","0.0","0.0","0.0","12.0","87.0","0.0","170.0","0.0"
"28","2016","6","Madhya Pradesh","Indore","0.0","0.0","0.0","0.0","0.0","22.0","110.0","0.0","351.0","0.0"
"28","2017","6","Madhya Pradesh","Indore","1.02","0.23","0.0","0.23","0.0","27.75","177.77","3.85","198.46","0.08"
"29","2009","6","Madhya Pradesh","Ratlam","1.3","6.1","0.0","6.1","0.3","88.9","61.2","0.7","191.9","7.89"
"29","2010","6","Madhya Pradesh","Ratlam","1.3","1.0","0.0","1.0","0.0","115.7","34.3","0.6","188.6","8.28"
"29","2011","6","Madhya Pradesh","Ratlam","1.8","0.0","0.0","0.0","0.01","107.6","43.4","1.1","267.1","12.03"
"29","2012","6","Madhya Pradesh","Ratlam","1.55","0.0","0.0","0.0","0.0","178.96","63.81","0.92","336.8","10.97"
"29","2013","6","Madhya Pradesh","Ratlam","1.55","0.08","0.01","0.09","0.0","108.58","52.06","0.74","260.99","7.44"
"29","2014","6","Madhya Pradesh","Ratlam","0.0","0.0","0.0","0.0","0.0","79.0","76.0","4.0","202.0","2.34"
"29","2015","6","Madhya Pradesh","Ratlam","0.0","0.0","0.0","0.0","0.0","95.0","52.0","1.0","206.0","2.34"
"29","2016","6","Madhya Pradesh","Ratlam","0.66","0.0","0.0","0.0","0.0","137.0","95.0","0.0","271.0","5.76"
"29","2017","6","Madhya Pradesh","Ratlam","0.0","0.28","0.0","0.28","0.0","162.0","130.34","6.82","373.72","8.42"
"30","2009","6","Madhya Pradesh","Ujjain","0.0","4.0","0.0","4.0","0.0","6.9","192.2","0.7","673.0","0.0"
"30","2010","6","Madhya Pradesh","Ujjain","0.0","2.28","0.0","2.28","0.01","6.9","134.9","0.4","502.8","0.0"
"30","2011","6","Madhya Pradesh","Ujjain","0.0","1.5","0.0","1.5","0.0","6.2","147.3","0.8","626.8","0.0"
"30","2012","6","Madhya Pradesh","Ujjain","0.0","0.57","0.0","0.57","0.0","15.51","177.2","0.97","673.09","0.0"
"30","2013","6","Madhya Pradesh","Ujjain","0.0","0.36","0.0","0.36","0.0","5.33","114.12","0.42","363.37","0.0"
"30","2014","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0","0.0","0.0","41.0","152.0","4.0","300.0","0.0"
"30","2015","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0","0.0","0.0","8.0","120.0","1.0","329.0","0.0"
"30","2016","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0","0.0","0.0","14.0","138.0","10.0","673.0","0.0"
"30","2017","6","Madhya Pradesh","Ujjain","0.38","1.95","0.0","1.95","0.0","8.22","289.68","0.66","467.9","0.0"
"31","2009","6","Madhya Pradesh","Mandsaur","0.0","5.6","0.0","5.6","0.0","83.2","47.5","0.7","299.2","0.05"
"31","2010","6","Madhya Pradesh","Mandsaur","0.0","5.78","0.0","5.78","0.07","107.5","40.5","0.4","404.5","0.05"
"31","2011","6","Madhya Pradesh","Mandsaur","0.0","2.39","0.0","2.39","0.05","94.5","52.9","0.6","451.1","0.13"
"31","2012","6","Madhya Pradesh","Mandsaur","0.02","1.3","0.0","1.3","0.06","179.17","46.08","0.61","692.09","0.13"
"31","2013","6","Madhya Pradesh","Mandsaur","0.01","0.64","0.0","0.64","0.04","116.46","33.51","0.55","455.36","0.14"
"31","2014","6","Madhya Pradesh","Mandsaur","0.0","1.0","0.0","1.0","0.0","119.0","106.0","3.0","326.0","1.44"
"31","2015","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0","0.0","0.0","78.0","84.0","1.0","317.0","0.0"
"31","2016","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0","0.0","0.0","207.0","123.0","0.0","546.0","0.0"
"31","2017","6","Madhya Pradesh","Mandsaur","1.76","3.63","0.0","3.63","0.11","239.18","135.49","2.47","460.46","0.09"
"32","2009","6","Madhya Pradesh","Dewas","0.2","10.7","0.0","10.7","0.0","11.6","168.9","4.3","394.0","6.34"
"32","2010","6","Madhya Pradesh","Dewas","0.2","9.17","0.0","9.17","0.0","14.0","141.2","2.6","343.5","5.27"
"32","2011","6","Madhya Pradesh","Dewas","0.2","5.9","0.0","5.9","0.0","12.4","163.3","5.1","402.5","7.8"
"32","2012","6","Madhya Pradesh","Dewas","0.12","4.63","0.0","4.63","0.0","23.56","170.66","4.64","544.17","3.58"
"32","2013","6","Madhya Pradesh","Dewas","0.08","1.99","0.0","1.99","0.0","11.66","76.36","2.22","267.43","2.33"
"32","2014","6","Madhya Pradesh","Dewas","0.67","4.0","0.0","4.0","0.0","45.0","280.0","6.0","209.0","1.44"
"32","2015","6","Madhya Pradesh","Dewas","0.0","0.0","0.0","0.0","0.0","18.0","129.0","7.0","210.0","1.44"
"32","2016","6","Madhya Pradesh","Dewas","0.0","5.0","0.0","5.0","0.0","41.0","168.0","7.0","473.0","1.08"
"32","2017","6","Madhya Pradesh","Dewas","0.07","8.09","0.0","8.09","0.0","40.03","395.05","10.89","327.78","1.57"
"33","2009","6","Madhya Pradesh","Dhar","0.7","0.6","0.0","0.6","2.3","56.0","106.5","1.7","443.9","22.19"
"33","2010","6","Madhya Pradesh","Dhar","0.9","15.4","0.25","15.65","2.33","86.9","84.9","1.0","340.3","21.91"
"33","2011","6","Madhya Pradesh","Dhar","1.1","16.18","0.09","16.28","1.96","60.8","73.2","2.0","354.6","32.87"
"33","2012","6","Madhya Pradesh","Dhar","0.66","20.84","0.15","21.0","3.41","130.68","117.69","2.28","442.52","39.25"
"33","2013","6","Madhya Pradesh","Dhar","0.5","11.27","0.08","11.36","3.76","205.65","107.66","2.11","433.33","42.31"
"33","2014","6","Madhya Pradesh","Dhar","0.67","20.0","0.0","20.0","9.0","229.0","122.0","4.0","241.0","14.4"
"33","2015","6","Madhya Pradesh","Dhar","0.0","11.0","0.0","11.0","4.0","210.0","113.0","1.0","377.0","13.5"
"33","2016","6","Madhya Pradesh","Dhar","0.0","18.0","0.0","18.0","1.0","247.0","114.0","8.0","462.0","19.98"
"33","2017","6","Madhya Pradesh","Dhar","1.05","36.13","0.0","36.13","2.91","274.33","231.47","11.19","360.74","35.28"
"34","2009","6","Madhya Pradesh","Jhabua","8.0","16.7","1.4","18.1","9.0","104.1","12.6","2.7","41.2","3.04"
"34","2010","6","Madhya Pradesh","Jhabua","13.6","21.6","1.55","23.15","11.79","120.1","12.8","1.6","48.9","2.98"
"34","2011","6","Madhya Pradesh","Jhabua","14.8","17.94","1.32","19.26","11.11","89.0","16.7","2.2","45.4","5.94"
"34","2012","6","Madhya Pradesh","Jhabua","9.64","20.77","1.9","22.67","19.72","208.54","15.6","2.51","67.12","6.37"
"34","2013","6","Madhya Pradesh","Jhabua","24.32","24.81","1.95","26.76","18.38","179.53","23.98","3.16","53.26","14.24"
"34","2014","6","Madhya Pradesh","Jhabua","11.34","12.0","0.0","12.0","9.0","312.0","49.0","9.0","151.0","8.1"
"34","2015","6","Madhya Pradesh","Jhabua","11.33","17.0","0.0","17.0","16.0","258.0","31.0","6.0","112.0","7.56"
"34","2016","6","Madhya Pradesh","Jhabua","19.99","19.0","0.0","19.0","18.0","341.0","54.0","9.0","132.0","9.54"
"34","2017","6","Madhya Pradesh","Jhabua","16.77","23.69","0.0","23.69","38.88","324.27","45.89","8.61","111.26","6.18"
"35","2009","6","Madhya Pradesh","Khargone / West Nimar","2.5","144.1","1.5","145.6","3.2","49.7","7.7","8.1","48.5","48.24"
"35","2010","6","Madhya Pradesh","Khargone / West Nimar","3.3","155.36","3.09","158.45","5.06","76.0","7.6","4.2","54.3","80.36"
"35","2011","6","Madhya Pradesh","Khargone / West Nimar","2.9","202.04","2.32","204.36","6.66","87.1","10.7","6.2","37.2","88.36"
"35","2012","6","Madhya Pradesh","Khargone / West Nimar","2.47","137.16","2.57","269.74","10.34","329.47","17.81","9.0","124.59","111.66"
"35","2013","6","Madhya Pradesh","Khargone / West Nimar","1.21","118.62","1.83","120.46","7.2","193.85","15.01","10.56","81.92","102.26"
"35","2014","6","Madhya Pradesh","Khargone / West Nimar","4.0","128.0","0.0","128.0","15.0","272.0","67.0","15.0","296.0","70.92"
"35","2015","6","Madhya Pradesh","Khargone / West Nimar","0.67","123.0","0.0","123.0","12.0","344.0","43.0","26.0","146.0","68.22"
"35","2016","6","Madhya Pradesh","Khargone / West Nimar","0.66","127.0","0.0","127.0","11.0","462.0","112.0","35.0","152.0","92.52"
"35","2017","6","Madhya Pradesh","Khargone / West Nimar","1.94","141.06","0.0","141.06","14.65","482.66","209.49","35.68","114.38","79.78"
"36","2009","6","Madhya Pradesh","Khandwa / East Nimar","8.6","34.2","0.0","34.2","0.3","15.7","17.6","12.8","108.1","12.56"
"36","2010","6","Madhya Pradesh","Khandwa / East Nimar","11.7","45.81","0.08","45.89","0.31","25.2","18.4","7.0","128.9","17.06"
"36","2011","6","Madhya Pradesh","Khandwa / East Nimar","9.4","42.41","0.06","42.47","0.23","17.2","21.2","9.6","95.1","28.28"
"36","2012","6","Madhya Pradesh","Khandwa / East Nimar","7.73","48.81","0.09","48.9","0.45","55.58","29.8","9.84","175.53","30.37"
"36","2013","6","Madhya Pradesh","Khandwa / East Nimar","3.92","35.22","0.08","55.3","0.19","67.39","26.15","6.98","178.14","44.84"
"36","2014","6","Madhya Pradesh","Khandwa / East Nimar","10.0","24.0","0.0","24.0","0.0","124.0","75.0","11.0","38.0","28.26"
"36","2015","6","Madhya Pradesh","Khandwa / East Nimar","3.33","21.0","0.0","21.0","0.0","122.0","47.0","16.0","103.0","28.26"
"36","2016","6","Madhya Pradesh","Khandwa / East Nimar","7.33","56.0","0.0","56.0","0.0","149.0","55.0","40.0","242.0","32.94"
"36","2017","6","Madhya Pradesh","Khandwa / East Nimar","3.38","47.61","0.0","47.61","0.26","178.3","68.91","24.87","145.93","30.45"
"37","2009","6","Madhya Pradesh","Sehore","5.5","14.2","0.3","14.5","0.0","16.1","168.0","6.1","571.7","0.07"
"37","2010","6","Madhya Pradesh","Sehore","7.2","3.65","0.0","3.65","0.0","31.6","104.2","2.8","686.9","0.01"
"37","2011","6","Madhya Pradesh","Sehore","22.1","5.66","0.0","5.66","0.0","11.3","207.1","12.1","493.4","0.01"
"37","2012","6","Madhya Pradesh","Sehore","45.87","2.24","0.0","2.24","0.0","26.4","124.93","5.82","542.06","0.0"
"37","2013","6","Madhya Pradesh","Sehore","61.92","1.32","0.0","1.32","0.0","6.48","117.37","4.39","223.22","0.0"
"37","2014","6","Madhya Pradesh","Sehore","147.33","4.0","0.0","4.0","0.0","60.0","187.0","8.0","372.0","0.0"
"37","2015","6","Madhya Pradesh","Sehore","116.67","2.0","0.0","2.0","0.0","22.0","163.0","13.0","229.0","0.0"
"37","2016","6","Madhya Pradesh","Sehore","94.67","4.0","0.0","4.0","0.0","35.0","186.0","27.0","491.0","0.0"
"37","2017","6","Madhya Pradesh","Sehore","71.99","4.68","0.0","4.68","0.1","42.64","258.08","18.47","316.52","0.0"
"38","2009","6","Madhya Pradesh","Raisen","21.2","2.0","0.1","2.1","0.0","4.6","200.1","14.8","141.1","0.0"
"38","2010","6","Madhya Pradesh","Raisen","33.2","0.85","0.0","0.85","0.01","5.1","108.9","18.0","157.4","0.0"
"38","2011","6","Madhya Pradesh","Raisen","30.7","0.55","0.0","0.55","0.0","6.1","171.4","25.8","132.1","0.0"
"38","2012","6","Madhya Pradesh","Raisen","45.38","0.26","0.0","0.26","0.01","5.46","190.91","14.3","181.84","0.0"
"38","2013","6","Madhya Pradesh","Raisen","54.14","0.07","0.0","0.07","0.02","2.57","98.88","2.46","46.84","0.0"
"38","2014","6","Madhya Pradesh","Raisen","342.67","0.0","0.0","0.0","2.0","26.0","130.0","9.0","150.0","0.0"
"38","2015","6","Madhya Pradesh","Raisen","226.67","0.0","0.0","0.0","0.0","11.0","152.0","41.0","42.0","0.0"
"38","2016","6","Madhya Pradesh","Raisen","304.66","0.0","0.0","0.0","0.0","11.0","179.0","58.0","70.0","0.0"
"38","2017","6","Madhya Pradesh","Raisen","236.84","2.41","0.0","2.41","0.0","11.49","279.89","34.24","51.67","0.0"
"39","2009","6","Madhya Pradesh","Vidisha","0.5","0.7","0.0","0.7","0.1","5.9","262.5","1.3","255.6","0.0"
"39","2010","6","Madhya Pradesh","Vidisha","0.4","0.81","0.0","0.81","0.0","6.8","202.4","2.2","372.2","0.0"
"39","2011","6","Madhya Pradesh","Vidisha","0.4","0.38","0.0","0.38","0.0","5.4","191.9","3.8","277.3","0.0"
"39","2012","6","Madhya Pradesh","Vidisha","0.27","0.2","0.0","0.2","0.0","7.98","210.59","1.57","321.89","0.0"
"39","2013","6","Madhya Pradesh","Vidisha","0.84","0.9","0.0","0.9","0.0","8.2","108.15","4.98","321.54","0.0"
"39","2014","6","Madhya Pradesh","Vidisha","3.33","2.0","0.0","2.0","3.0","41.0","170.0","3.0","298.0","0.0"
"39","2015","6","Madhya Pradesh","Vidisha","4.0","2.0","0.0","2.0","0.0","7.0","200.0","2.0","205.0","0.0"
"39","2016","6","Madhya Pradesh","Vidisha","4.0","0.0","0.0","0.0","0.0","6.0","203.0","4.0","171.0","0.0"
"39","2017","6","Madhya Pradesh","Vidisha","23.8","11.27","0.0","11.27","0.0","16.27","351.97","8.32","375.99","0.0"
"40","2009","6","Madhya Pradesh","Betul","46.2","48.0","0.0","48.0","0.0","59.0","24.5","22.1","256.7","0.07"
"40","2010","6","Madhya Pradesh","Betul","60.8","55.95","0.0","55.95","0.0","75.8","14.3","2.9","295.7","0.03"
"40","2011","6","Madhya Pradesh","Betul","65.8","34.82","0.0","34.82","0.0","71.2","52.7","18.4","251.0","0.05"
"40","2012","6","Madhya Pradesh","Betul","121.76","33.27","0.0","33.27","0.09","175.85","46.74","20.25","436.69","0.09"
"40","2013","6","Madhya Pradesh","Betul","98.85","25.89","0.0","25.89","0.07","67.44","27.91","15.77","152.3","0.04"
"40","2014","6","Madhya Pradesh","Betul","105.33","14.0","0.0","14.0","0.0","43.0","38.0","21.0","388.0","0.9"
"40","2015","6","Madhya Pradesh","Betul","72.0","18.0","0.0","18.0","0.0","133.0","69.0","15.0","125.0","0.0"
"40","2016","6","Madhya Pradesh","Betul","97.33","28.0","0.0","28.0","0.0","218.0","80.0","27.0","312.0","0.0"
"40","2017","6","Madhya Pradesh","Betul","79.11","17.33","0.0","17.33","0.0","318.2","61.41","33.33","297.71","0.08"
"41","2009","6","Madhya Pradesh","Rajgarh","0.3","43.1","0.0","43.1","0.0","45.1","153.7","2.2","255.8","0.0"
"41","2010","6","Madhya Pradesh","Rajgarh","0.4","28.62","0.0","28.62","0.0","64.4","99.9","1.0","314.5","0.0"
"41","2011","6","Madhya Pradesh","Rajgarh","0.5","17.44","0.0","17.44","0.0","49.4","154.2","1.8","258.5","0.0"
"41","2012","6","Madhya Pradesh","Rajgarh","0.34","17.09","0.0","17.09","0.0","125.03","135.51","1.34","400.6","0.0"
"41","2013","6","Madhya Pradesh","Rajgarh","0.24","4.49","0.0","4.49","0.01","19.87","97.07","1.36","197.58","0.0"
"41","2014","6","Madhya Pradesh","Rajgarh","0.67","6.0","0.0","6.0","0.0","73.0","148.0","4.0","426.0","0.0"
"41","2015","6","Madhya Pradesh","Rajgarh","1.33","7.0","0.0","7.0","0.0","119.0","131.0","2.0","206.0","0.0"
"41","2016","6","Madhya Pradesh","Rajgarh","2.66","3.0","0.0","3.0","0.0","186.0","131.0","0.0","368.0","0.0"
"41","2017","6","Madhya Pradesh","Rajgarh","0.75","0.18","0.0","0.18","0.0","201.33","131.97","7.44","385.2","0.0"
"42","2009","6","Madhya Pradesh","Shajapur","0.1","28.0","0.0","28.0","0.0","32.4","174.5","1.6","305.1","0.0"
"42","2010","6","Madhya Pradesh","Shajapur","0.1","28.67","0.0","28.67","0.01","58.9","96.0","0.7","443.0","0.0"
"42","2011","6","Madhya Pradesh","Shajapur","0.1","16.82","0.0","16.82","0.0","24.9","122.8","1.3","389.5","0.0"
"42","2012","6","Madhya Pradesh","Shajapur","0.04","10.62","0.0","10.62","0.0","66.11","82.27","1.45","498.02","0.0"
"42","2013","6","Madhya Pradesh","Shajapur","0.02","5.41","0.0","5.41","0.0","27.74","68.37","1.42","267.47","0.0"
"42","2014","6","Madhya Pradesh","Shajapur","0.0","1.0","0.0","1.0","3.0","90.0","207.0","8.0","195.0","1.08"
"42","2015","6","Madhya Pradesh","Shajapur","0.0","7.0","0.0","7.0","0.0","36.0","121.0","3.0","290.0","0.0"
"42","2016","6","Madhya Pradesh","Shajapur","0.0","7.0","0.0","7.0","0.0","45.0","127.0","4.0","540.0","0.0"
"42","2017","6","Madhya Pradesh","Shajapur","0.04","3.44","0.0","3.44","0.05","72.73","160.13","4.22","389.69","0.0"
"43","2009","6","Madhya Pradesh","Hoshangabad","34.0","2.0","0.0","2.0","0.1","2.6","74.0","7.8","574.3","0.58"
"43","2010","6","Madhya Pradesh","Hoshangabad","55.6","2.38","0.19","2.58","0.07","2.3","69.8","7.1","636.0","0.06"
"43","2011","6","Madhya Pradesh","Hoshangabad","52.3","1.19","0.17","1.36","0.03","1.7","87.9","8.9","375.7","0.05"
"43","2012","6","Madhya Pradesh","Hoshangabad","61.74","1.36","0.21","1.57","0.03","5.69","66.92","7.49","408.78","0.08"
"43","2013","6","Madhya Pradesh","Hoshangabad","65.92","0.22","0.18","0.4","0.02","2.82","60.04","2.93","258.46","0.03"
"43","2014","6","Madhya Pradesh","Hoshangabad","190.67","1.0","0.0","1.0","2.0","54.0","72.0","8.0","549.0","0.54"
"43","2015","6","Madhya Pradesh","Hoshangabad","316.67","2.0","0.0","2.0","0.0","15.0","112.0","15.0","131.0","0.0"
"43","2016","6","Madhya Pradesh","Hoshangabad","280.66","4.0","0.0","4.0","0.0","89.0","184.0","32.0","321.0","0.0"
"43","2017","6","Madhya Pradesh","Hoshangabad","312.65","8.97","0.0","8.97","0.0","113.58","290.0","26.45","98.08","0.01"
"44","2009","1","Andhra Pradesh","Srikakulam","497.78","0.48","0.01","0.49","2.12","60.15","0.22","1.39","0.0","1.96"
"44","2010","1","Andhra Pradesh","Srikakulam","358.64","0.53","0.02","0.55","2.9","84.44","0.19","1.45","0.0","2.06"
"44","2011","1","Andhra Pradesh","Srikakulam","537.7","0.67","0.06","0.73","1.66","109.59","0.19","1.01","0.0","3.38"
"44","2012","1","Andhra Pradesh","Srikakulam","689.11","1.2","0.0","1.2","1.31","101.29","0.25","1.33","0.0","8.21"
"44","2013","1","Andhra Pradesh","Srikakulam","500.73","0.32","0.1","0.42","0.46","118.67","0.5","1.59","0.0","7.6"
"44","2014","1","Andhra Pradesh","Srikakulam","613.59","0.16","0.01","0.17","0.57","161.63","0.22","1.01","0.0","10.93"
"44","2015","1","Andhra Pradesh","Srikakulam","664.52","0.08","0.0","0.08","0.62","167.38","0.12","0.5","0.0","8.04"
"44","2016","1","Andhra Pradesh","Srikakulam","801.97","0.06","0.02","0.08","0.47","171.49","0.1","0.84","0.0","7.15"
"44","2017","1","Andhra Pradesh","Srikakulam","735.77","0.04","0.01","0.06","0.37","279.5","0.08","0.73","0.0","7.95"
"45","2009","1","Andhra Pradesh","Visakhapatnam","193.17","1.24","0.3","1.54","5.83","53.84","0.29","1.96","0.0","1.66"
